Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-11-13 00:00:00-05:00,82.98445892333984,82.98445892333984,82.98445892333984,82.98445892333984,0,0.0,0
2000-11-14 00:00:00-05:00,84.93814086914062,84.93814086914062,84.93814086914062,84.93814086914062,0,0.0,0
2000-11-15 00:00:00-05:00,85.37007904052734,85.37007904052734,85.37007904052734,85.37007904052734,0,0.0,0
2000-11-16 00:00:00-05:00,84.30022430419922,84.30022430419922,84.30022430419922,84.30022430419922,0,0.0,0
2000-11-17 00:00:00-05:00,84.02110290527344,84.02110290527344,84.02110290527344,84.02110290527344,0,0.0,0
2000-11-20 00:00:00-05:00,82.47942352294922,82.47942352294922,82.47942352294922,82.47942352294922,0,0.0,0
2000-11-21 00:00:00-05:00,82.77178192138672,82.77178192138672,82.77178192138672,82.77178192138672,0,0.0,0
2000-11-22 00:00:00-05:00,81.24343872070312,81.24343872070312,81.24343872070312,81.24343872070312,0,0.0,0
2000-11-24 00:00:00-05:00,82.4395523071289,82.4395523071289,82.4395523071289,82.4395523071289,0,0.0,0
2000-11-27 00:00:00-05:00,82.8847885131836,82.8847885131836,82.8847885131836,82.8847885131836,0,0.0,0
2000-11-28 00:00:00-05:00,82.09400177001953,82.09400177001953,82.09400177001953,82.09400177001953,0,0.0,0
2000-11-29 00:00:00-05:00,82.47282409667969,82.47282409667969,82.47282409667969,82.47282409667969,0,0.0,0
2000-11-30 00:00:00-05:00,80.81816864013672,80.81816864013672,80.81816864013672,80.81816864013672,0,0.0,0
2000-12-01 00:00:00-05:00,80.83809661865234,80.83809661865234,80.83809661865234,80.83809661865234,0,0.0,0
2000-12-04 00:00:00-05:00,81.4361572265625,81.4361572265625,81.4361572265625,81.4361572265625,0,0.0,0
2000-12-05 00:00:00-05:00,84.61251831054688,84.61251831054688,84.61251831054688,84.61251831054688,0,0.0,0
2000-12-06 00:00:00-05:00,83.0841293334961,83.0841293334961,83.0841293334961,83.0841293334961,0,0.0,0
2000-12-07 00:00:00-05:00,82.60565948486328,82.60565948486328,82.60565948486328,82.60565948486328,0,0.0,0
2000-12-08 00:00:00-05:00,84.22712707519531,84.22712707519531,84.22712707519531,84.22712707519531,0,0.0,0
2000-12-11 00:00:00-05:00,84.87171936035156,84.87171936035156,84.87171936035156,84.87171936035156,0,0.0,0
2000-12-12 00:00:00-05:00,84.3267822265625,84.3267822265625,84.3267822265625,84.3267822265625,0,0.0,0
2000-12-13 00:00:00-05:00,83.65560913085938,83.65560913085938,83.65560913085938,83.65560913085938,0,0.0,0
2000-12-14 00:00:00-05:00,82.47942352294922,82.47942352294922,82.47942352294922,82.47942352294922,0,0.0,0
2000-12-15 00:00:00-05:00,80.71183776855469,80.71183776855469,80.71183776855469,80.71183776855469,0,0.0,0
2000-12-18 00:00:00-05:00,81.363037109375,81.363037109375,81.363037109375,81.363037109375,0,0.0,0
2000-12-19 00:00:00-05:00,80.31312561035156,80.31312561035156,80.31312561035156,80.31312561035156,0,0.0,0
2000-12-20 00:00:00-05:00,77.8012466430664,77.8012466430664,77.8012466430664,77.8012466430664,0,0.0,0
2000-12-21 00:00:00-05:00,78.4258804321289,78.4258804321289,78.4258804321289,78.4258804321289,0,0.0,0
2000-12-22 00:00:00-05:00,80.08715057373047,80.08715057373047,80.08715057373047,80.08715057373047,0,0.0,0
2000-12-26 00:00:00-05:00,80.65202331542969,80.65202331542969,80.65202331542969,80.65202331542969,0,0.0,0
2000-12-27 00:00:00-05:00,81.50926208496094,81.50926208496094,81.50926208496094,81.50926208496094,0,0.0,0
2000-12-28 00:00:00-05:00,81.83487701416016,81.83487701416016,81.83487701416016,81.83487701416016,0,0.0,0
2000-12-29 00:00:00-05:00,80.97763061523438,80.97763061523438,80.97763061523438,80.97763061523438,0,0.0,0
2001-01-02 00:00:00-05:00,78.70499420166016,78.70499420166016,78.70499420166016,78.70499420166016,0,0.0,0
2001-01-03 00:00:00-05:00,82.67212677001953,82.67212677001953,82.67212677001953,82.67212677001953,0,0.0,0
2001-01-04 00:00:00-05:00,81.80162811279297,81.80162811279297,81.80162811279297,81.80162811279297,0,0.0,0
2001-01-05 00:00:00-05:00,79.64862060546875,79.64862060546875,79.64862060546875,79.64862060546875,0,0.0,0
2001-01-08 00:00:00-05:00,79.51569366455078,79.51569366455078,79.51569366455078,79.51569366455078,0,0.0,0
2001-01-09 00:00:00-05:00,79.82134246826172,79.82134246826172,79.82134246826172,79.82134246826172,0,0.0,0
2001-01-10 00:00:00-05:00,80.59222412109375,80.59222412109375,80.59222412109375,80.59222412109375,0,0.0,0
2001-01-11 00:00:00-05:00,81.4228515625,81.4228515625,81.4228515625,81.4228515625,0,0.0,0
2001-01-12 00:00:00-05:00,80.904541015625,80.904541015625,80.904541015625,80.904541015625,0,0.0,0
2001-01-16 00:00:00-05:00,81.41619873046875,81.41619873046875,81.41619873046875,81.41619873046875,0,0.0,0
2001-01-17 00:00:00-05:00,81.59561920166016,81.59561920166016,81.59561920166016,81.59561920166016,0,0.0,0
2001-01-18 00:00:00-05:00,82.73194122314453,82.73194122314453,82.73194122314453,82.73194122314453,0,0.0,0
