Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1962-01-02 00:00:00-05:00,0.0,0.09978973838679166,0.09905417263507843,0.09905417263507843,902400,0.0,0.0
1962-01-03 00:00:00-05:00,0.0,0.10052534192800522,0.09905420987155063,0.10052534192800522,1200000,0.0,0.0
1962-01-04 00:00:00-05:00,0.0,0.10126080325847418,0.10028006894154157,0.10077046602964401,1088000,0.0,0.0
1962-01-05 00:00:00-05:00,0.0,0.10126077140053873,0.09831856937539532,0.0985637977719307,1222400,0.0,0.0
1962-01-08 00:00:00-05:00,0.0,0.09929934099491576,0.09709270360507402,0.09831860661506653,1388800,0.0,0.0
1962-01-09 00:00:00-05:00,0.0,0.09905411951243877,0.09782821715655131,0.09807338565587997,1065600,0.0,0.0
1962-01-10 00:00:00-05:00,0.0,0.09807340750527464,0.0973378419841707,0.09758307039737701,828800,0.0,0.0
1962-01-11 00:00:00-05:00,0.0,0.0985637977719307,0.09782823230083147,0.0985637977719307,617600,0.0,0.0
1962-01-12 00:00:00-05:00,0.0,0.10003490746021271,0.09880900444145081,0.10003490746021271,1398400,0.0,0.0
1962-01-15 00:00:00-05:00,0.0,0.10003490746021271,0.09905417307334788,0.10003490746021271,966400,0.0,0.0
1962-01-16 00:00:00-05:00,0.0,0.10003487717012037,0.09929931163787842,0.09929931163787842,569600,0.0,0.0
1962-01-17 00:00:00-05:00,0.0,0.10003491438414969,0.09807344547465656,0.09880901128053665,832000,0.0,0.0
1962-01-18 00:00:00-05:00,0.0,0.09929934126589075,0.09831860688336522,0.09905417263507843,844800,0.0,0.0
1962-01-19 00:00:00-05:00,0.0,0.09978965669870377,0.09905409154912621,0.09978965669870377,720000,0.0,0.0
1962-01-22 00:00:00-05:00,0.0,0.10003490746021271,0.09954457019641856,0.10003490746021271,745600,0.0,0.0
1962-01-23 00:00:00-05:00,0.0,0.0997897086124592,0.09905414308021723,0.09929931163787842,908800,0.0,0.0
1962-01-24 00:00:00-05:00,0.0,0.09954454005479801,0.09856380596489488,0.09929931163787842,841600,0.0,0.0
1962-01-25 00:00:00-05:00,0.0,0.10003488465021342,0.09929931906296965,0.09954454749822617,1078400,0.0,0.0
1962-01-26 00:00:00-05:00,0.0,0.10003490746021271,0.09929934170524495,0.10003490746021271,832000,0.0,0.0
1962-01-29 00:00:00-05:00,0.0,0.10175116332195752,0.10003486392702439,0.10150599479675293,1462400,0.0,0.0
1962-01-30 00:00:00-05:00,0.0,0.1024867370724678,0.10175117157792067,0.1024867370724678,1843200,0.0,0.0
